Customer_ID,Expected_Remaining_Lifetime,MonthlyCharges,Expected_Remaining_LTV
9210-IAHGH,35.65645528689167,70.75,2522.694211547586
7242-QZLXF,17.866107354374996,25.3,452.0125160656874
1000-AJSLD,39.54110714721962,20.1,794.7762536591144
9696-RMYBA,8.579712290520172,80.1,687.2349544706657
9770-LXDBK,39.9378359553746,20.4,814.7318534896418
2791-SFVEW,44.20447115110049,20.15,890.7200936946748
6457-USBER,11.243113729747012,80.8,908.4435893635585
1226-IENZN,6.0269938669067695,78.75,474.6257670189081
4990-ALDGW,14.382417353283802,20.75,298.4351600806389
8006-PYCSW,40.74454592980643,20.1,818.9653731891093
5850-BDWCY,37.371484745887855,20.2,754.9039918669347
0827-ITJPH,35.253299291409824,18.55,653.9487018556523
8799-OXZMD,8.191865157050376,29.75,243.7079884222487
0674-EYYZV,15.10695181216033,54.65,825.594916534562
0872-NXJYS,6.264862582424223,79.55,498.3698184318469
2346-CZYIL,44.313459491381195,20.35,901.7789006496074
3798-EPWRR,18.49738394897578,43.95,812.9600245574857
3978-YNKDD,52.31000825021587,20.85,1090.663672017001
9388-ZEYVT,23.436659640230243,44.15,1034.7285231161652
7895-VONWT,10.94324065640421,48.25,528.0113616715031
3662-FXJFO,17.090063124564836,20.5,350.34629405357913
2737-WFVYW,17.478965885092464,45.25,790.923206300434
7878-RTCZG,41.592559068375785,19.9,827.691925460678
2068-WWXQZ,25.46627614794921,20.05,510.5988367663817
0685-MLYYM,11.718803362380548,70.75,829.1053378884238
0164-XAIRP,47.00076986441438,19.55,918.8650508493012
8182-PNAGI,32.062878313245676,50.25,1611.1596352405952
3590-TCXTB,43.30612952694903,20.35,881.2797358734128
6994-KERXL,16.254987894940324,55.9,908.6538233271641
2180-DXNEG,10.381444678888984,96.0,996.6186891733425
6230-BSUXY,16.667045874533084,85.0,1416.698899335312
1241-FPMOF,19.235338870979525,19.65,377.9744088147477
7956-XQWGU,28.86288782127897,19.4,559.9400237328119
2369-FEVNO,39.4948209963362,19.9,785.9469378270903
9863-JZAIC,5.489668913688411,55.0,301.93179025286264
7660-HDPJV,8.081390764992877,69.2,559.2322409375071
9916-AYHTC,23.53000514425161,19.85,467.0706021133945
7931-PXHFC,26.632590572486293,62.3,1659.210392665896
0970-QXPXW,41.536534610301345,19.65,816.1929050924214
5893-KCLGT,0.0,19.75,0.0
4919-MOAVT,12.061940243142422,69.65,840.1141379348697
1760-CAZHT,25.691856881268816,20.8,534.3906231303914
7839-QRKXN,37.85145832490098,20.2,764.5994581629998
5204-QZXPU,13.291152943107074,39.65,526.9942141941955
1047-RNXZV,28.011458208099214,19.55,547.6240079683397
8725-JEDFD,2.3361829723077987,69.05,161.3134342378535
7562-UXTPG,4.382197703833208,70.15,307.4111689238996
7758-XKCBS,16.037637126353214,29.7,476.31782265269044
2446-PLQVO,9.362543923789632,70.3,658.1868378424111
7976-CICYS,48.31449885786144,20.7,1000.1101263577317
7815-PDTHL,35.633256508361974,20.2,719.7917814689118
6229-LSCKB,8.71850244567912,79.7,694.8646449206259
1724-IQWNM,40.82619544470769,19.3,787.9455720828585
5546-QUERU,51.09996146503862,19.95,1019.4442312275204
6127-IYJOZ,18.378624711137302,45.85,842.6599430056453
9700-ZCLOT,42.32953521727003,20.0,846.5907043454006
5480-HPRRX,18.80243703306449,25.3,475.7016569365316
5146-YYFRZ,4.8325557153050624,19.95,96.40948652033599
1195-OIYEJ,6.811670741993954,91.1,620.5432045956492
4501-EQDRN,21.822384714553763,69.7,1521.0202146043973
2990-HWIML,8.025527927432755,89.5,718.2847495052316
7952-OBOYL,22.98700566921233,89.85,2065.3824593787276
7470-DYNOE,12.26026690998438,61.1,749.1023082000457
3085-QUOZK,18.3094499196954,43.95,804.7003239706129
3926-CUQZX,28.146380615407878,45.1,1269.4017657548955
7921-LMDFQ,15.350728060521252,94.0,1442.9684376889977
4459-BBGHE,7.088669191760297,44.5,315.4457790333332
1041-RXHRA,4.163464468938605,70.25,292.48337894293695
1750-CSKKM,16.83857164465681,55.35,932.0149405317544
7242-EDTYC,27.472955877203024,19.55,537.0962873993192
2595-KIWPV,44.3555130075385,19.7,873.8036062485083
6457-GIRWB,9.212141204652013,69.35,638.861992542617
0357-NVCRI,32.62513673078137,20.05,654.1339914521665
0463-ZSDNT,24.52167088294358,56.75,1391.6048226070482
6502-MJQAE,9.251576615520353,69.6,643.9097324402165
7746-AWNQW,13.97018211788504,35.75,499.4340107143902
3454-JFUBC,3.8490450382553574,20.0,76.98090076510715
9039-ZVJDC,37.56960830727929,19.1,717.5795186690344
9588-YRFHY,22.453446178157858,19.9,446.82357894534135
9364-YKUVW,28.456645474534906,19.8,563.4415803957911
5392-AKEMH,8.797811024672919,45.05,396.341386661515
3914-FDRHP,16.105908410761277,86.25,1389.1346004281602
1024-KPRBB,16.60641788537473,89.1,1479.6318335868882
4745-LSPLO,43.3386578918348,20.5,888.4424867826134
5351-QESIO,22.26461599657932,24.2,538.8037071172196
6447-GORXK,15.60857368651728,25.0,390.214342162932
0928-XUTSN,5.213611163071731,80.5,419.6956986272743
0052-YNYOT,3.638827015766161,20.55,74.77789517399461
4501-VCPFK,18.55093532343391,35.75,663.1959378127624
4807-IZYOZ,20.50412054302573,20.65,423.41008921348134
9710-NJERN,31.84362504220163,20.15,641.6490446003628
1699-HPSBG,45.96153923460483,59.8,2748.5000462293688
8775-CEBBJ,20.508008897737525,44.2,906.4539932799987
2235-DWLJU,16.443456092025297,44.4,730.0894504859232
0871-OPBXW,36.94336418242822,20.05,740.7144518576858
9767-FFLEM,4.585743694726508,69.5,318.7091867834923
8456-QDAVC,10.837191157000268,78.7,852.886944055921
2569-WGERO,0.0,21.15,0.0
4183-MYFRB,14.425602012639597,90.05,1299.0254612381957
5948-UJZLF,32.54555386766755,49.25,1602.8685279826268
5122-CYFXA,37.15159961976532,75.3,2797.5154513683287
3410-YOQBQ,39.81960933968028,79.2,3153.713059702678
9919-YLNNG,14.34795443210406,103.8,1489.3176700524014
5712-AHQNN,4.35291897257908,91.65,398.94502383687274
6440-DKQGE,37.747615131645404,64.5,2434.7211759911283
6317-YPKDH,43.01231940452039,29.95,1288.2189661653856
1918-ZBFQJ,17.0558172315297,79.25,1351.6735155987287
4827-USJHP,16.511099481829866,51.8,855.2749531587871
8544-GOQSH,29.686942485261948,80.05,2376.439745945219
7674-YTAFD,31.143971774431883,79.95,2489.960543365829
0094-OIFMO,17.518271460061495,95.0,1664.235788705842
4522-AKYLR,25.475182197688,54.8,1396.0399844333024
9947-OTFQU,13.502994847183437,74.4,1004.6228166304478
4130-MZLCC,38.88800042683266,50.55,1965.7884215763909
8229-MYEJZ,24.182105053530623,51.2,1238.123778740768
3488-PGMQJ,17.878063830919267,74.5,1331.9157554034853
7982-VCELR,11.565584154791315,94.8,1096.4173778742168
6035-BXTTY,23.544071428765463,54.65,1286.6835035820325
5229-DTFYB,29.539710792584284,98.8,2918.523426307327
6862-CQUMB,12.067032533252139,96.1,1159.6418264455306
6905-NIQIN,33.75298791097676,50.65,1709.588837690973
6599-CEBNN,10.57151151171112,73.95,781.7632762910374
6778-YSNIH,27.42590448203063,59.0,1618.1283644398072
8205-OTCHB,44.375178314571954,43.75,1941.414051262523
6235-VDHOM,29.776889548175628,28.45,847.1525076455966
0308-IVGOK,56.445928298255936,40.4,2280.4155032495396
4908-XAXAY,17.401856848863908,89.85,1563.556837870422
0823-HSCDJ,3.6352702390371077,49.15,178.67353224867384
0946-FKYTX,13.078420098315252,30.1,393.6604449592891
1456-TWCGB,30.82992803820708,49.25,1518.3739558816987
2189-WWOEW,24.10935012143473,85.9,2070.9931754312433
3138-BKYAV,18.799308253799637,85.35,1604.5209594617988
2207-NHRJK,32.99600476299077,50.8,1676.197041959931
9944-HKVVB,21.626425792536985,95.1,2056.6730928702673
5073-WXOYN,1.10686195954461,50.8,56.22858754486619
0297-RBCSG,47.664236076055104,65.35,3114.8578275702007
1907-UBQFC,16.224079128361993,72.85,1181.9241645011712
5149-TGWDZ,41.686708620029115,104.55,4358.345386224044
9625-QSTYE,17.41942461909625,81.15,1413.5863078396608
5146-CBVOE,23.14290051360983,75.1,1738.0318285720982
0454-OKRCT,37.562945674149674,80.6,3027.5734213364635
0811-GSDTP,23.644907765720465,30.15,712.8939691364719
8584-KMVXD,18.414415524814153,75.6,1392.12981367595
0556-FJEGU,13.559017394534486,70.1,950.4871193568674
4065-JJAVA,31.078450899942148,49.5,1538.3833195471364
8242-SOQUO,19.42163072213453,84.7,1645.0121221647948
3097-NNSPB,39.31320147337956,49.05,1928.3125322692672
8791-GFXLZ,30.84977210303068,49.05,1513.1813216536548
8807-ARQET,6.386331095182504,40.35,257.688459690614
5868-CZJDR,32.33964277278767,31.35,1013.8478009268935
1282-IHQAC,1.2393388861051706,44.05,54.592877932932765
8967-SZQAS,21.12468255400878,50.45,1065.7402348497428
6789-HJBWG,19.036673652186764,49.4,940.4116784180261
7595-EUIVN,23.68213948035789,75.8,1795.106172611128
4187-CINZD,20.053034509654545,95.25,1910.0515370445953
9992-UJOEL,29.11866005029811,50.3,1464.6686005299948
9793-WECQC,14.052251866487387,95.3,1339.1796028762478
5419-CONWX,40.854489343836036,99.8,4077.2780365148365
2692-BUCFV,21.14024740824604,101.45,2144.678099566561
5651-WYIPH,27.538371643129985,49.85,1372.7878264100298
5899-OUVKV,7.403987767543069,94.5,699.67684403282
3070-BDOQC,10.274643079706037,99.65,1023.8681828927066
5208-HFSBT,46.52804391846446,55.05,2561.3688177114686
2984-AFWNC,25.262274998641363,95.4,2410.0210348703863
3186-BAXNB,33.043379866744516,91.7,3030.077933780472
6968-GMKPR,1.2149264672768338,81.55,99.0772534064258
2003-CKLOR,0.2708167482812793,99.5,26.94626645398729
2782-JEEBU,22.688083234261512,36.0,816.7709964334144
9906-NHHVC,6.505583778627296,53.5,348.04873215656033
7351-KYHQH,31.208016999000776,64.95,2026.9607040851006
2761-OCIAX,22.26453382471846,74.7,1663.1606767064688
8017-LXHFA,10.836107822029296,94.75,1026.7212161372759
5035-BVCXS,15.401495760384503,75.9,1168.9735282131837
2851-MMUTZ,17.077951301901383,56.15,958.9269656017626
8158-WPEZG,29.479552059350144,35.65,1050.9460309158326
2081-VEYEH,37.828597896189756,107.95,4083.597142893684
6407-UTSLV,33.051306933124884,83.8,2769.699520995865
9060-HJJRW,17.398772431383737,56.4,981.2907651300427
5318-IXUZF,32.113370814330644,87.15,2798.6802664689158
1803-BGNBD,26.361985778664184,54.3,1431.4558277814651
7530-HDYDS,16.231889965120686,84.25,1367.5367295614178
8496-EJAUI,20.39247046394593,73.85,1505.9839437624069
4115-UMJFQ,1.6816895891250039,35.75,60.12040281121889
6702-OHFWR,39.525578621715354,43.3,1711.4575543202748
4143-HHPMK,1.3057020436675275,85.35,111.44166942702347
0523-VNGTF,6.769264771069819,50.5,341.8478709390259
0923-PNFUB,22.586666178922073,83.75,1891.6332924847236
9894-QMIMJ,43.280122575274135,55.8,2415.0308397002964
8069-YQQAJ,20.744598979404365,31.1,645.1570282594759
1636-NTNCO,44.20814423634817,50.95,2252.404948841939
8563-OYMQY,29.148039935918177,90.95,2651.0142321717585
2361-FJWNO,28.299472313849996,36.0,1018.7810032985999
5054-IEXZT,22.979760392712464,75.35,1731.524945590884
5447-WZAFP,11.271763535035555,100.3,1130.5578825640662
0602-DDUML,14.159786602914052,69.75,987.6451155532551
3365-SAIGS,10.63116747832714,83.55,888.2340428142325
5989-PGKJB,12.565531334304058,86.25,1083.777077583725
3933-DQPWX,21.435290366578155,39.7,850.9810275531528
6296-DDOOR,40.747841509592284,58.2,2371.524375858271
0380-NEAVX,27.76520104728244,99.85,2772.3553245711514
8337-MSSXB,13.637146711905983,86.3,1176.8857612374863
1153-GNOLC,27.794091595973903,39.1,1086.7489814025796
2135-DQWAQ,18.719059251872643,85.3,1596.7357541847364
9314-QDMDW,47.45456009936754,61.25,2906.591806086262
5156-UMKOW,32.22796346171315,29.65,955.5591166397949
1089-HDMKP,31.407342449948402,54.55,1713.2705306446853
7548-SEPYI,20.375555278120718,96.25,1961.1471955191191
4307-KWMXE,33.534754927938714,35.75,1198.867488673809
8481-YYXWG,26.845975354747587,89.35,2398.687897946697
9018-PCIOK,15.528727408586358,64.75,1005.4850997059666
6769-DCQLI,16.430274070388958,105.0,1725.1787773908407
4391-LNRXK,29.808134863311544,94.95,2830.2824052714313
2011-TRQYE,32.40655618038421,33.5,1085.619632042871
5893-PYOLZ,15.540438444056372,81.8,1271.207864723811
8414-OOEEL,5.723978723244244,79.5,455.05630849791737
6599-GZWCM,39.63660270066677,74.65,2958.8723916047747
5533-NHFRF,36.184157516302086,44.4,1606.5765937238125
9163-GHAYE,20.140029819671266,48.85,983.8404566909414
4360-QRAVE,13.985114218102066,36.65,512.5544360934407
1845-ZLLIG,29.965576930540525,50.15,1502.7736830666072
9093-FPDLG,27.924300707804495,94.2,2630.4691266751834
1564-HJUVY,45.34376108024899,63.75,2890.664768865873
7517-LDMPS,14.498672679089184,84.6,1226.587708650945
5226-NOZFC,8.176800757524582,85.75,701.1606649577329
9619-GSATL,22.098196055508883,55.45,1225.3449712779675
1428-GTBJJ,14.489010909213855,74.55,1080.1557632818929
8802-UNOJF,28.595695767024623,83.8,2396.3193052766633
6313-GIDIT,4.996293792497686,54.45,272.04819700149903
5649-RXQTV,2.9280335075618256,99.0,289.8753172486207
6898-MDLZW,28.406000856380523,53.75,1526.8225460304532
0258-NOKBL,32.017464080857714,90.4,2894.3787529095375
2960-NKRSO,18.427844052861452,85.95,1583.8731963434418
4177-JPDFU,32.19861471111619,34.0,1094.7529001779506
4770-UEZOX,20.66274075034093,74.75,1544.5398710879845
6022-UGGSO,5.397983715099673,74.4,401.6099884034157
1406-PUQVY,30.54288673297195,49.9,1524.0900479753002
1322-AGOQM,10.139046209180542,30.3,307.21310013817043
7005-CCBKV,19.853223436678537,84.4,1675.6120580556685
2141-RRYGO,39.154360134295075,68.65,2687.946823219357
9931-DCEZH,39.09497970546736,54.4,2126.766895977424
1898-JSNDC,26.232463699165535,58.6,1537.2223727711005
9391-DXGGG,22.98218046757387,89.15,2048.8613886842104
1432-FPAXX,10.358355318190496,30.6,316.9656727366292
5649-ANRML,49.720680840184926,95.1,4728.436747901586
2919-HBCJO,29.29800821571377,76.65,2245.6923297344606
0581-BXBUB,22.25302099684705,72.75,1618.9072775206228
2603-HVKCG,11.251942775703506,101.4,1140.9469974563356
8393-DLHGA,11.00777633649343,95.9,1055.64575066972
7636-OWBPG,34.11501939335253,29.35,1001.2758191948969
0570-BFQHT,23.419171489263892,80.55,1886.4142634602065
6869-FGJJC,2.009565228761927,79.6,159.96139220944937
3665-JATSN,17.248033436001474,39.7,684.7469274092585
3629-ZNKXA,20.700901066880114,101.8,2107.3517286083957
5482-VXSXJ,11.573263707320914,93.2,1078.6281775223092
4183-WCSEP,9.978970822616365,78.45,782.8502610342539
2874-YXVVA,13.407408478109293,105.1,1409.1186310492867
7284-BUYEC,40.57586732992471,50.95,2067.340440459664
2402-TAIRZ,24.003632302815763,80.05,1921.4907658404018
7657-DYEPJ,30.885883906503373,70.15,2166.6447560412116
1120-BMWUB,24.00907697518483,53.9,1294.0892489624623
2108-YKQTY,41.094198250226015,50.7,2083.475851286459
4465-VDKIQ,16.80651455220756,77.8,1307.5468321617482
0975-VOOVL,30.727440198225494,29.2,897.2412537881844
4317-VTEOA,29.301122826083184,50.75,1487.0319834237216
2227-JRSJX,25.643501855919553,99.15,2542.553209014424
7541-YLXCL,28.697948639785487,65.4,1876.845841041971
9026-LHEVG,27.701145564889813,40.75,1128.8216817692598
8148-BPLZQ,8.52168618806697,49.8,424.3799721657351
5693-PIPCS,29.753686435070488,99.65,2964.954853254774
0396-UKGAI,29.40404156586807,55.3,1626.0434985925042
6038-GCYEC,28.787852723935426,54.15,1558.8622250011033
9040-KZVWO,36.567578485842496,75.5,2760.8521756811083
2645-QTLMB,20.06121399922437,94.25,1890.769419426897
6339-RZCBJ,23.52161141590942,78.9,1855.8551407152534
0650-BWOZN,10.639805505988821,73.55,782.5576949654778
3932-CMDTD,57.65384339124314,105.65,6091.128554284838
8805-JNRAZ,30.918008804700296,49.2,1521.1660331912547
0479-HMSWA,43.95930584854027,105.45,4635.508801728572
4503-BDXBD,17.69995206864228,74.95,1326.6114075447388
5816-SCGFC,25.38034227353657,51.3,1302.011558632426
5206-XZZQI,2.356995380436144,80.6,189.97382766315317
7950-XWOVN,31.50535081009467,34.7,1093.235673110285
7421-ZLUPA,23.224780040143756,29.25,679.3248161742049
6689-KXGBO,31.31264259066549,50.55,1582.8540829581405
5404-GGUKR,26.104170701331203,51.35,1340.4491655133572
9522-BNTHX,14.69255389725825,56.25,826.4561567207766
3329-WDIOK,29.968983630610023,50.6,1516.430571708867
9974-JFBHQ,1.6491007083965308,99.15,163.50833523751604
7184-LRUUR,44.46139589240536,65.25,2901.1060819794498
4826-TZEVA,9.628935463343446,74.8,720.2443726580897
4628-CTTLA,1.507860526799041,39.3,59.258918703202305
4439-YRNVD,32.22157720574319,36.25,1168.0321737081906
7733-UDMTP,3.070250240849044,55.0,168.86376324669743
3663-MITLP,19.070855703065575,101.25,1930.9241399353896
6917-IAYHD,43.01763910494642,33.6,1445.3926739261997
4395-PZMSN,22.410232412961314,85.55,1917.1953829288402
5176-LDKUH,12.942242869200971,75.15,972.6095516204531
6195-MELTI,9.895646348098726,54.65,540.7970729235954
1226-UDFZR,27.33749182043288,49.6,1355.939594293471
2187-LZGPL,37.79037047470829,40.1,1515.3938560358024
6288-LBEAR,13.470652495605828,79.1,1065.528612402421
4369-NYSCF,13.042343287157847,75.75,987.9575040022069
4013-TLDHQ,14.679244232269253,78.25,1148.6508611750692
4366-CTOUZ,19.93180216981458,100.2,1997.1665774154212
1307-ATKGB,13.925214982601585,89.55,1247.0030016919718
1792-UXAFY,16.865313605736166,89.15,1503.5427079513793
6874-SGLHU,32.94729805587543,97.0,3195.8879114199167
5951-AOFIH,21.241680428749063,66.4,1410.447580468938
3397-AVTKU,26.579333547983104,60.0,1594.7600128789863
0225-ZORZP,25.62361176346165,84.3,2160.070471659817
2013-SGDXK,24.350946750282734,84.3,2052.7848110488344
3633-CDBUW,49.775624118952884,80.85,4024.3592100173405
9274-UARKJ,21.177162102055174,83.2,1761.9398868909905
9688-YGXVR,8.970273652979518,88.15,790.7296225101446
5572-ZDXHY,9.928800992048885,84.3,836.997923629721
3709-OIJEA,36.15375253516127,85.2,3080.29971599574
8065-BVEPF,0.9612913907018625,99.1,95.26397681855457
6723-CEGQI,6.293918448537189,45.25,284.79980979630784
6305-YLBMM,1.8131808776478229,104.05,188.66147031925595
6008-NAIXK,12.977656592506984,55.45,719.6110580545122
7581-EBBOU,9.836005737115883,70.15,689.9958024586792
4274-OWWYO,21.400593766865573,74.35,1591.1341465664552
8627-EHGIP,21.359150708863176,53.95,1152.3261807431684
7501-VTYLJ,32.85037311585226,51.55,1693.4367341221837
9972-NKTFD,25.733798241927552,54.65,1406.3520739213407
5174-RNGBH,34.05696778573844,66.25,2256.2741158051717
8631-WUXGY,4.537769879297318,99.8,452.86943395387226
8350-NYMVI,20.66413016498036,41.1,849.2957497806929
0440-UEDAI,15.332210514590056,94.45,1448.1272831030308
3765-JXVKY,19.947662839472528,74.7,1490.090414108598
3669-LVWZB,30.755911939713055,51.0,1568.5515089253659
4430-UZIPO,37.19960247354394,36.85,1370.8053511500943
5673-TIYIB,52.70988177874745,40.4,2129.479223861397
2606-RMDHZ,38.09901942603452,30.5,1162.020092494053
8020-BWHYL,23.456853326384543,75.3,1766.3010554767561
9840-EFJQB,23.36804099004305,74.35,1737.4138476097005
0696-UKTOX,23.687262742200428,54.15,1282.6652774901531
1902-XBTFB,15.04875654601372,89.4,1345.3588352136267
7025-IWFHT,20.971919850608458,89.55,1878.0354226219874
6261-LHRTG,24.706512436053103,54.75,1352.6815558739074
7753-USQYQ,11.797868937892854,64.2,757.4231858127213
5424-RLQLC,23.64465867568201,59.65,1410.4038900044318
9526-JAWYF,14.546591348734164,89.8,1306.283903116328
2379-ENZGV,18.698032542920316,84.85,1586.5280612667887
8718-PTMEZ,19.28792394031684,31.05,598.890038346838
6933-FHBZC,35.710217586608394,56.05,2001.5576957294004
6538-POCHL,15.83066572604805,79.0,1250.6225923577958
6693-FRIRW,31.913560623724297,101.3,3232.8436911832714
0329-GTIAJ,29.159061603766524,97.9,2854.672131008743
5364-EVNIB,18.57309989726007,79.8,1482.1333718013536
6339-DKLMK,19.40541989129877,31.65,614.181539559606
1707-HABPF,19.787577365404044,91.3,1806.605813461389
9752-ZNQUT,27.188710146383922,48.6,1321.3713131142586
5399-ZIMKF,18.42048013866718,74.65,1375.088842351505
5196-SGOAK,20.1539008605199,75.7,1525.6502951413565
9761-XUJWD,45.75655178735609,65.6,3001.629797250559
3570-YUEKJ,4.706054484017532,49.55,233.1849996830687
8132-YPVBX,19.402210620707002,85.95,1667.620002849767
2969-QWUBZ,34.63101869191814,51.4,1780.0343607645925
4844-JJWUY,24.109790307283035,86.0,2073.441966426341
3538-WZPHD,27.999880654644368,29.6,828.7964673774734
1628-BIZYP,23.828169008039815,85.0,2025.3943656833842
0068-FIGTF,39.4866467568147,78.2,3087.85577638291
2931-FSOHN,22.312348368462562,59.9,1336.5096672709074
2908-ZTPNF,18.044110445347187,34.85,628.8372490203495
8756-RDDLT,0.08342417321759425,44.95,3.749916586130862
6907-CQGPN,19.02282018118813,34.3,652.4827322147528
0212-ISBBF,16.341457246171633,50.35,822.7923723447417
1472-TNCWL,6.262895646178491,94.7,593.0962176931031
2080-GKCWQ,24.245542740071546,74.95,1817.2034283683624
4884-ZTHVF,17.848573630688286,87.1,1554.6107632329495
3055-OYMSE,3.251250154166534,73.8,239.94226137749018
5081-NWSUP,53.71414411013839,64.9,3486.047952747982
8319-QBEHW,38.96305057597028,39.95,1556.5738705100127
4226-KKDON,32.4575711915767,66.65,2163.297119918587
0080-EMYVY,50.5938078842591,51.45,2603.051415645131
6218-KNUBD,29.446875205513056,59.45,1750.6167309677512
4009-ALQFH,12.964934317935812,99.5,1290.0109646346134
7562-GSUHK,29.038486036334383,93.2,2706.3868985863646
0439-IFYUN,10.8207517277771,74.7,808.3101540649494
1042-HFUCW,41.6040495065287,54.75,2277.8217104824466
1977-STDKI,21.178346074729117,73.0,1546.0192634552254
4636-OLWOE,13.710165121782993,61.0,836.3200724287625
3249-VHRIP,9.388600592485137,43.6,409.342985832352
3736-BLEPA,36.68131418471161,91.25,3347.1699193549343
6603-QWSPR,25.000922286236797,104.4,2610.096286683122
9894-EZEWG,32.844387156887,74.3,2440.3379657567043
7851-FLGGQ,40.77532913413403,44.65,1820.6184458390844
8761-NSOBC,7.667105457977,100.55,770.9274537995873
8413-VONUO,27.762308911232658,95.65,2655.464847359404
0742-NXBGR,26.52345658159463,82.3,2182.880476665238
1353-LJWEM,34.287943909672606,60.9,2088.1357840990618
4923-ADWXJ,27.450904858948455,65.8,1806.2695397188083
0520-FDVVT,30.392819239699982,102.35,3110.705049183293
4576-CSAJH,44.54616080293306,55.15,2456.720768281758
8344-WFMFH,24.13563078161353,50.1,1209.1951021588377
9979-RGMZT,47.287485961577545,94.05,4447.388054686368
1442-BQPVU,22.17516694405398,29.15,646.4061164191735
9412-ARGBX,22.32267907159383,95.5,2131.8158513372105
6906-MPARY,26.274685144520912,89.6,2354.2117889490737
1596-OQSPS,23.414476598971362,51.1,1196.4797542074366
3635-JBPSG,53.79370848496867,38.8,2087.195889216784
6897-UUBNU,14.697601146906633,89.65,1317.6399428201798
2363-BJLSL,4.208880698358226,80.4,338.3940081480014
6211-WHMYA,0.8879221985753053,43.85,38.935388407527135
9398-MMQTO,36.2506732250652,74.45,2698.8626216061043
1450-SKCVI,0.4118413281349316,73.85,30.414482082764696
9013-AQORL,12.615974694547113,45.55,574.6576473366209
2843-CQMEG,13.883363235208803,49.7,690.0031527898775
0786-VSSUD,21.340100111702494,39.0,832.2639043563972
5568-DMXZS,30.72489754670192,65.45,2010.944544431641
6633-SYEUS,28.53400474219198,83.2,2374.0291945503727
6304-IJFSQ,28.184077373485074,49.9,1406.3854609369052
1471-GIQKQ,31.17883462102199,49.95,1557.3827893200485
0550-DCXLH,33.470574359113655,73.35,2455.0666292409865
7750-EYXWZ,54.02670459126972,60.65,3276.7196334605082
5575-GNVDE,32.74650705271275,56.95,1864.9135766519912
7795-CFOCW,25.355201615879746,42.3,1072.5250283517132
6713-OKOMC,26.58605974053929,29.75,790.9352772810439
5129-JLPIS,22.974758400646902,105.5,2423.8370112682483
7410-OIEDU,22.16809909867024,79.85,1770.1227130288185
5630-AHZIL,50.08528213842621,64.5,3230.5006979284904
9750-BOOHV,32.34710338521742,30.15,975.2651670643053
4549-ZDQYY,18.656287545584526,57.95,1081.1318632666232
9560-BBZXK,35.07587325824834,31.05,1089.105864668611
4622-YNKIJ,37.12840465905748,88.95,3302.571594423163
7850-VWJUU,17.591068414831483,75.0,1319.3301311123612
2070-FNEXE,33.75782367240158,76.45,2580.785619755101
7825-ECJRF,25.642750045723293,106.6,2733.5171548741027
6778-JFCMK,39.90789650610431,50.6,2019.339563208878
8937-RDTHP,24.822881392948172,84.6,2100.0157658434155
0221-WMXNQ,24.94926934807401,75.35,1879.9274453773767
0322-YINQP,30.570515647907257,48.55,1484.1985347058971
6390-DSAZX,21.776761933951548,73.6,1602.7696783388337
7277-OZCGZ,16.914036324380724,89.05,1506.1949346861034
0623-IIHUG,18.475036135977966,41.9,774.1040140974768
6122-EFVKN,46.9048973110202,35.75,1676.850078868972
2181-UAESM,39.67973280081592,53.45,2120.881718203611
5760-WRAHC,30.71856059462781,69.75,2142.61960147529
3482-ABPKK,38.1459654081476,54.3,2071.3259216624147
0750-EBAIU,15.573941716493124,91.25,1421.1221816299976
2817-NTQDO,41.96504752590576,45.55,1911.5079148050072
3627-FHKBK,24.63281177899508,75.3,1854.8507269583295
9411-TPQQV,29.19659737152272,54.55,1592.6743866165643
4957-TREIR,50.32146746762647,64.4,3240.702504915145
0067-DKWBL,30.878355397269914,49.25,1520.7590033155432
6923-JHPMP,25.756754736955507,80.45,2072.1309185880705
9871-ELEYA,37.58489870686735,67.65,2542.6183975195763
6092-QZVPP,26.9630484839623,79.2,2135.473439929814
6549-NNDYT,31.864979185923513,30.85,983.0346078857405
7905-TVXTA,34.76904532843926,64.35,2237.388066885066
0207-MDKNV,31.443515169580248,105.1,3304.713444322884
7876-AEHIG,19.864487963532156,60.15,1194.8489510064592
4315-MURBD,35.17785054302993,98.9,3479.0894187056606
2719-BDAQO,17.75931969853718,93.85,1666.7121537077142
3956-CJUST,19.12655215594042,75.4,1442.1420325579077
4198-VFOEA,51.889534598805014,33.6,1743.4883625198486
8467-WYNSR,26.934781717974655,55.1,1484.1064726604036
0851-DFJKB,34.96238686422382,58.95,2061.032705645994
8388-FYNPZ,38.635850240000565,56.75,2192.584501120032
9889-TMAHG,45.87537134019361,100.3,4601.299745421419
2483-XSSMZ,24.357511715294095,47.85,1165.5069355768226
0929-HYQEW,29.226880236477434,50.15,1465.7280438593432
3354-OADJP,59.71010591000122,54.25,3239.273245617566
1624-WOIWJ,15.223686064949934,84.7,1289.4462097012595
7143-BQIBA,45.14135214322369,62.25,2810.049170915675
3800-LYTRK,51.18977538688719,55.7,2851.2704890496166
8883-GRDWQ,46.405244771226535,54.0,2505.883217646233
9763-PDTKK,46.78580608185818,94.4,4416.580094127413
1430-SFQSA,37.8878186169965,35.6,1348.8063427650754
9359-UGBTK,4.633612859362439,72.35,335.24189037487247
3164-YAXFY,5.990891799291927,53.75,322.0104342119411
0384-RVBPI,37.476881768312126,64.4,2413.511185879301
